GeneID	SRR6451292	SRR6451294	SRR6451295	SRR6451288	SRR6451289	SRR6451296	SRR10063894	SRR10063893	SRR10063892	SRR6451293	SRR6451290	SRR6451291	SRR10063891	SRR10063890	SRR10063888	SRR10063887	SRR10063886	SRR10063885	SRR10063884	SRR10063883	SRR10063882	SRR10063881	SRR10063880	SRR10063879	SRR6451300	SRR6451301	SRR6451298	SRR6451297	SRR6451302	SRR6451303	SRR1019853	SRR1019854	SRR1019855	SRR1585195	SRR1687186	SRR1687187	SRR1747132	SRR1747133	SRR1747134	SRR1747135	SRR1747136	SRR1996221	SRR5192077	SRR5498790	SRR5498791	SRR7814089	SRR7814090	SRR7814091	SRR7814092	SRR7814093	SRR7814094	SRR8351347	SRR8351348	SRR8351349	SRR8351350	SRR8351351	SRR8351352	SRR8351353	SRR8351354	SRR8351355	SRR8351356	SRR8351357	SRR8351358	SRR8351359	SRR8351360	SRR8351361	SRR8361922	SRR8361923	SRR8361924	SRR8948279	SRR8948280	SRR8948281	SRR8948282	SRR8948283	SRR8948284	SRR9903553	SRR9903554	SRR9903555	SRR9903556	SRR9903557	SRR9903558
PHAS21-77	51538.65325	62561.66606	58481.11675	21431.55341	31102.48754	35208.31093	63579.15876	88624.45853	71163.16319	36871.79886	43943.85492	40553.81283	42506.28052	47659.27336	26439.3348	27438.65796	45401.19653	30221.10773	56137.59032	57664.01026	15493.49928	60367.0608	53630.64025	32316.48428	41589.41668	33439.06826	38231.22901	10509.63672	23797.70764	14520.19662	484.3759688	714.6633136	464.5559664	28420.58018	464.5559664	484.3759688	5828.254993	7177.145091	7160.051586	7145.628092	7403.298429	13350.28985	14573.84965	13790.74291	15981.20846	27477.74633	44465.55242	55338.19626	47160.16213	59783.34008	40373.0536	5133.473526	5481.130382	14771.83865	15223.43545	14638.80768	11082.69537	4487.483703	19452.18475	11943.71373	14343.30364	22882.21428	13409.40597	7038.241077	6212.622257	15551.94221	9146.757404	15679.68907	24196.73505	15920.56816	20884.88128	24627.88368	18641.44803	22023.95965	26659.33911	21597.24844	31129.19245	18641.44803	25577.22633	20884.88128	15920.56816
PHAS21-78	44535.46135	48478.77426	45041.72553	20306.92692	28907.77463	32117.96732	52753.42256	75173.48715	62244.18564	33431.61885	39158.7238	35900.32961	35767.79834	41501.99255	22671.14239	23503.82005	36492.35075	26066.3039	45595.6605	48791.96532	14770.95155	49728.12822	47405.01472	29470.16027	33809.39078	30462.06552	33576.83332	9656.267506	21214.98329	14128.26598	27277.41251	34112.8483	34606.2831	27809.98178	34606.2831	27277.41251	9881.941982	14383.16758	13997.15723	13204.08623	13250.20241	13085.27169	29143.71846	13515.47135	15760.69026	24969.25988	39294.2134	49197.13753	37891.56906	47690.03099	30512.26886	4464.868333	4470.621594	12675.78004	13990.79791	13254.90889	9186.012513	3521.000024	17513.26378	10751.38888	13257.79954	21269.01403	11852.00194	5733.743701	5547.340559	13976.31576	6813.93559	12487.38672	20101.80893	18866.3618	28801.9706	22894.91456	20822.41207	21355.38462	25259.04133	22015.18438	31342.30762	20822.41207	24776.69605	28801.9706	18866.3618
PHAS21-79	25.27915514	8.385287246	7.019487768	13.4914399	15.9681704	23.00746953	5.670137227	12.33041659	13.37836374	16.62762944	10.58608521	14.34727095	8.005146332	7.547905699	8.321193064	10.00470447	6.574837073	12.73543592	11.56998984	15.35766442	32.16701644	13.88880947	18.86424471	26.3038613	9.131783321	13.05492268	6.957517157	28.33885515	10.32628103	8.451685227	155.886727	123.4654524	148.3135693	33.19641274	148.3135693	155.886727	44.58096984	39.67263599	52.62507501	56.8005859	44.95672073	108.1908629	48.28219593	110.9279067	104.9732321	17.55006253	17.81210327	24.50596322	59.278481	61.41023248	33.5855705	1.285779218	0	0.671813655	0.482441307	0.95007838	0.265418816	0.37030026	0	0.197732147	1.303702777	2.260286826	0.17479282	0	0.246400629	0.535927365	22.34160761	20.84810345	16.59273971	22.3525565	135.2107925	28.44375175	18.4703334	28.61361781	44.58817967	60.08690023	112.5361027	18.4703334	42.52627763	135.2107925	22.3525565
PHAS21-80	17.69922522	6.877923987	5.561818012	12.03745523	13.49856779	18.40947521	5.256214455	10.12492869	11.323967	12.32078338	8.77310181	11.75500857	6.616513769	6.470430533	6.781701914	8.169799543	5.557927489	11.38029207	9.352182955	13.11320908	24.30666266	11.37488604	15.42660768	14.34146665	7.788013193	10.81443074	5.347420448	21.47611715	8.254056936	6.962587019	138.9978084	101.6001015	130.8772964	30.32498911	130.8772964	138.9978084	38.41109397	36.04973848	45.17364362	52.41039885	41.05855056	81.39007672	36.67704652	83.09021371	87.71463305	15.48835108	15.48562527	22.8538086	56.02726804	55.84762671	31.59652948	1.285779218	0	0.671813655	0.482441307	0.95007838	0.265418816	0.37030026	0	0.197732147	0.960623099	1.95336136	0.17479282	0	0.246400629	0.535927365	19.09744462	17.843022	14.32360619	18.04158191	100.9719265	23.89679758	15.28926382	24.45738771	37.14168117	51.31550808	75.72822843	15.28926382	34.93597448	100.9719265	18.04158191
PHAS21-81	21.59523252	7.754297974	5.561818012	12.65569068	14.36347928	20.4861057	5.256214455	10.40088002	11.6741428	13.72379318	10.29982467	12.56720566	7.434475416	6.775170984	7.21008206	8.829335651	5.89290947	11.82827351	9.766811464	13.82685491	29.19597161	12.58019179	17.84808785	20.35652161	9.131783321	11.20774594	6.131593817	23.6486021	8.59069984	6.962587019	145.1899163	107.7283797	135.2261539	31.15101508	135.2261539	145.1899163	40.16518881	36.79018468	45.17364362	52.41039885	42.21970764	88.89610676	37.84797598	90.88664768	91.24857857	17.27375069	16.73474097	24.29944389	57.78468045	59.41994234	32.50754063	1.285779218	0	0.671813655	0.482441307	0.95007838	0.265418816	0.37030026	0	0.197732147	0.960623099	1.95336136	0.17479282	0	0.246400629	0.535927365	20.86933619	18.45694316	15.58431328	19.68954439	122.5007519	25.61759922	16.27610123	25.50332641	39.49546555	53.56510564	94.44091139	16.27610123	35.50372646	122.5007519	19.68954439
PHAS21-82	10.22725011	10.75147213	9.808365022	3.246554064	5.226179998	6.919089869	3.663216538	7.018101167	5.932201341	5.006532466	5.255532125	5.122757548	7.020165753	9.24027472	8.106089213	7.559453561	3.90491563	10.21928181	4.145837741	6.874690776	12.79066756	9.790316977	19.1243948	16.87791811	5.920323806	21.28620053	11.71433956	30.45853544	12.04958046	1.686184735	113.0513357	94.81270852	82.00870735	39.5879141	82.00870735	113.0513357	131.7726519	110.849704	124.3192696	124.1581472	107.9753995	26.48105964	6.241950558	26.47074093	48.98048499	27.06048675	19.03962401	47.52534589	59.52003505	89.44482964	76.40963083	0	13.52151474	7.345162628	4.235382652	4.327829567	15.88341122	2.570941806	4.264200252	10.00564445	14.69524621	8.681871781	7.285979386	5.630292355	6.177615767	4.153738234	17.12390782	13.43143094	3.374494565	19.79857533	25.22512965	22.57899818	22.30509252	18.50259885	69.94844663	28.0621278	26.96898464	22.30509252	37.16159466	25.22512965	19.79857533
PHAS21-83	293.291633	235.4222223	238.5611525	303.9680852	357.0655309	455.8319408	252.336192	284.9130761	216.2860115	317.1737471	261.5685203	460.1542087	152.6707749	289.2393201	180.1740121	149.4105951	279.9480303	191.3316718	315.3356754	309.9183174	537.8140816	438.1889076	576.6596489	559.6197086	309.5766421	659.9365492	280.486289	475.4768432	289.011673	155.9731099	81.59393573	90.12486881	51.80768058	49.37275269	51.80768058	81.59393573	41.31909396	80.90961489	67.84360499	54.6891873	47.59182776	698.2670635	98.92524849	710.7946327	855.635921	1011.635571	1388.959959	1663.399026	2727.882747	2811.844364	2301.51973	2.204192944	0	7.16601232	2.010172114	1.628705794	0	2.221801561	1.773944166	0.88979466	0.600389437	2.987407871	0	4.766474387	1.478403773	0.669909206	165.1720642	171.0024157	107.1984585	4.222533586	101.1636757	2.507110335	0.843676444	4.905693575	11.59704902	2.278414434	1.221559648	0.843676444	8.814203582	101.1636757	4.222533586
PHAS21-84	148.1127583	109.2356357	110.2214287	126.4221045	139.0657906	193.5798699	111.7680184	133.1674425	90.46868143	142.6860959	104.1824774	151.7697425	105.1420401	122.742198	62.49530857	74.90185882	102.2233405	95.87802712	115.6723044	163.4781934	268.7133181	164.2379756	305.0301102	300.032851	108.6494138	314.5074755	99.90858826	245.939514	112.8183881	73.6954703	112.9840147	115.0651351	91.39482807	58.48263918	91.39482807	112.9840147	40.16715108	38.92631492	35.83229622	41.75809089	56.67227121	398.1290149	132.4780299	404.8396085	417.7093914	368.5473843	403.3764401	450.3526825	718.896746	667.6129366	591.0702575	2.204192944	1.675802303	12.2717961	9.648826148	4.259692077	4.379410464	3.332702342	5.61748986	0	9.005841549	7.775445144	0	2.816553047	0.887042264	1.205836571	106.2037195	99.71896424	92.85692626	3.732080393	169.3846719	1.832119091	5.158755104	7.95634812	16.49105615	7.992622414	0.375864507	5.158755104	4.319500471	169.3846719	3.732080393
PHAS21-85	267.8488049	195.4332772	229.8691218	186.6719593	256.2432788	333.096631	209.8677155	268.7285309	167.6407571	306.7914747	174.4880652	267.8936212	223.6622369	237.829606	107.4752239	145.5079608	213.0186306	205.4430871	209.6399582	332.9690777	521.957265	305.8463356	596.6083724	579.7500925	211.5150171	574.0365097	176.8392631	438.0335836	195.0658601	146.8697562	208.4710834	242.7470563	163.0944792	102.2384152	163.0944792	208.4710834	57.44629426	60.54734418	45.92941574	69.0570722	98.15680307	571.6860209	181.5143773	590.1822259	626.9189666	564.3036986	582.2185811	611.9402885	1005.706452	910.1986848	788.7401564	2.204192944	5.194987139	16.57140349	9.648826148	6.89067836	11.5457185	3.332702342	10.05235027	4.448973302	13.80895704	9.616997942	3.146270757	2.816553047	4.43521132	2.009727618	164.1523226	164.7316495	162.8350823	4.4274991	261.9057617	2.802064492	5.466975008	7.635226589	22.14975188	7.21434319	1.221559648	5.466975008	8.104513617	261.9057617	4.4274991
PHAS21-86	0.330889122	2.221608059	3.708006988	2.030067705	1.340759121	1.524039851	2.325493395	3.245474284	2.704893278	2.660707857	2.506614696	3.330008063	3.723943658	2.80070986	2.477302913	1.637144063	4.110707448	3.723233956	2.8908821	2.894382794	0.686224529	0.509817747	1.3840421	0.320802931	2.266399463	0.941147084	2.96061751	0.981196823	2.207348815	2.095686742	163.2106878	100.0041346	163.096811	145.1237238	163.096811	163.2106878	176.3286403	181.0956371	200.8229692	221.3143179	152.52704	0	122.0534927	0	0	0.198377734	0	0.192751373	0	0	0.683258366	0.923123541	0.745824102	2.333065081	0.742217396	1.214301361	1.399017011	1.538170312	1.3619191	2.466762853	2.191466722	1.127360847	2.869260807	3.224058253	1.57791172	2.409566129	1.264372462	2.894306784	0.570573319	18.43642522	5.629029364	0.81390072	19.77250248	0.45698064	50.67217366	0	220.3323029	19.77250248	0	5.629029364	18.43642522
PHAS21-87	32.74529653	38.47594798	57.7813093	40.89721176	47.87545383	81.02791548	20.36500041	24.12011688	17.1738995	77.04872234	45.91904023	41.87101602	21.1148239	30.57417411	11.50334561	17.6027913	32.08768465	37.52244519	34.37228453	40.77976165	87.40138056	73.28366613	105.3444771	108.9776932	35.94361128	116.0293884	26.33515563	59.89788805	61.76275134	27.47220738	151.6489468	113.1801475	80.49855211	104.62538	80.49855211	151.6489468	130.0296665	190.5099176	125.3744069	124.8623795	162.2243763	53.03407491	69.67420891	55.08593239	68.12437275	140.0788336	173.5817281	245.2005022	147.545233	163.7306915	139.6970534	13.14352089	15.59693143	32.97218764	23.86170022	37.16372529	18.41627413	18.19761279	14.57872368	9.08437977	17.54280754	20.43831295	10.72728506	11.67167202	7.108658144	25.1343554	45.62336666	58.97057337	17.17899089	60.96619397	120.1006025	156.5810994	78.59220617	74.43617942	171.7341659	130.3340584	160.9291955	78.59220617	157.1118403	120.1006025	60.96619397
PHAS21-88	13.32210509	16.60728707	17.16091209	22.34412648	23.30756281	27.21438187	6.800159836	10.67635965	6.089168026	31.52328157	16.35105312	29.3992785	8.092657087	16.09827711	8.737616293	6.890915229	9.554164634	8.66284104	16.97104999	20.5088218	44.41918422	34.36412803	45.6823766	46.82976339	17.19577839	53.49227178	16.33603757	28.8937301	14.05671145	10.06134022	240.4888438	193.9270565	171.4869609	230.8154018	171.4869609	240.4888438	143.8365247	212.8149782	223.4975668	147.124999	175.9326975	68.34402129	23.17422427	70.98821167	51.13114326	79.92149413	108.6120975	164.7899073	126.8663469	112.3440246	79.98244126	5.500277764	5.312692301	24.70354783	13.79935295	11.12948959	25.93710587	6.358584468	11.11530888	7.152254222	7.563000903	26.75805446	7.166505613	3.157015503	12.36931157	14.96236895	9.553233462	15.658644	5.310705433	27.91835165	44.86119538	110.2736478	32.79170687	55.06573943	196.8195938	150.934284	91.32714303	32.79170687	175.8780707	44.86119538	27.91835165
PHAS21-89	6.39634125	5.667635776	4.988469832	5.45639621	6.643000766	9.828860732	2.028221586	5.484532583	1.887058462	10.21980272	5.865738625	6.522393842	2.548996759	4.738714014	2.548861869	3.944120895	2.462117558	6.086947776	5.486498445	8.682690918	17.34499273	10.8477518	13.54010998	14.24535137	4.107457355	16.77489324	7.064821183	11.1254551	4.94865068	1.679371868	97.06393121	71.62549955	53.72881452	46.26546467	53.72881452	97.06393121	62.80008592	137.4604728	97.05761862	98.97150616	118.8239353	13.3477714	14.08148369	13.8641889	17.7168469	46.79595495	60.01629198	91.16806156	65.66864387	64.71922483	38.30368092	1.428643575	6.144608444	7.643746475	6.164527817	3.186416721	11.16086121	0.74060052	0.788419629	2.135507185	7.311409139	12.84994619	7.271381304	1.94992134	3.203208176	3.572849098	3.67034682	6.091705845	1.737046427	16.83525399	30.59536104	87.06783242	20.78287231	37.30771876	108.8418048	72.34198031	65.17234283	20.78287231	95.26179663	30.59536104	16.83525399
PHAS21-90	59.18673108	48.37647011	54.54924154	62.52541623	49.64231585	129.1806706	15.52801716	33.64339421	27.1761431	76.4629202	35.29741119	81.85818601	21.68821229	33.10569657	15.46853934	26.78096475	27.2783005	26.208514	61.94418287	60.71087015	152.6242476	83.47710909	145.5756406	161.8641742	48.59296741	205.8864598	29.83035429	123.4670825	57.48738647	39.83999527	411.0750292	329.6151295	246.1115745	332.0183881	246.1115745	411.0750292	182.4540383	213.5272169	143.1101288	127.0344941	204.1257213	99.12166295	280.6870251	102.9566224	175.2736011	338.2056974	473.5092791	570.6909211	408.1715861	431.0618502	294.5515971	7.42894659	18.88669095	37.07771553	42.63096442	59.48952318	46.49758487	17.09729201	24.74511323	18.3043473	25.40314416	43.89326477	12.85975746	12.97161958	10.70610733	31.74199953	37.49074597	45.3276372	22.84047554	115.4163749	285.0299053	329.6634474	146.1222087	231.9209204	375.1527246	374.4441163	278.2390709	146.1222087	464.9314139	285.0299053	115.4163749
PHAS21-91	12.70105167	13.64013514	17.7655751	12.62096894	16.9168279	20.80734382	5.221340117	8.382021495	5.97661152	23.01168883	15.63540178	21.68340616	5.883345397	13.41656114	6.151271161	5.253446272	6.237843025	9.099622941	14.62148844	16.23544261	21.11724071	24.71737732	40.26863878	33.59664248	14.0916694	39.03793821	10.84682399	20.6471546	12.13784691	5.425281137	107.2707743	75.83032202	63.13098168	48.6790339	63.13098168	107.2707743	25.63072904	33.83855196	30.53938703	24.22256767	29.95866559	18.8938908	22.93347832	19.62488443	19.96174373	67.33867784	88.24258929	132.0910137	95.76014715	99.30871775	66.9419673	3.357312401	3.469309768	16.23869578	8.010057262	5.742231967	3.482674036	1.692801189	3.54648044	3.593075581	4.841235457	6.413280694	1.896502095	1.857067943	1.540003931	5.851603746	4.544411116	7.69959461	2.486090256	22.42123235	38.20280882	74.52423163	24.34941692	35.22042881	70.5411011	56.25762726	64.28906124	24.34941692	100.7962519	38.20280882	22.42123235
PHAS21-92	12.70105167	13.64013514	17.7655751	12.62096894	16.9168279	20.80734382	5.221340117	8.382021495	5.97661152	23.01168883	15.32311756	21.68340616	5.883345397	13.41656114	6.151271161	5.253446272	6.237843025	9.099622941	14.39113927	16.23544261	20.9686295	24.44618353	39.1386147	33.59664248	14.0916694	39.03793821	10.84682399	20.6471546	12.13784691	5.425281137	107.2707743	75.83032202	63.13098168	48.6790339	63.13098168	107.2707743	25.63072904	33.43467221	30.15308805	23.78717722	29.95866559	18.8938908	22.93347832	19.62488443	19.96174373	67.33867784	88.24258929	132.0910137	95.76014715	99.30871775	66.9419673	3.357312401	3.469309768	16.23869578	8.010057262	5.742231967	3.482674036	1.692801189	3.54648044	3.593075581	4.841235457	6.413280694	1.896502095	1.857067943	1.540003931	5.851603746	3.242613229	7.43648554	2.486090256	22.29479259	38.20280882	74.40666249	24.23733695	35.22042881	70.2074188	56.02414349	64.28906124	24.23733695	100.7962519	38.20280882	22.29479259
PHAS21-93	46.47040761	50.80465204	79.22165186	59.93605347	60.76904182	117.7021027	21.64816101	30.80503773	19.10959349	84.71516871	59.93217505	65.08631613	31.17765438	45.03410851	19.66532608	28.87263641	49.90035147	49.54514701	49.52926	62.83141776	128.1286966	89.44982958	150.7875884	152.3261892	55.21103529	177.5045541	32.92620541	103.1954671	66.86850204	33.43687298	334.2767523	260.0466436	181.9884782	197.4486725	181.9884782	334.2767523	164.664749	209.3172513	161.7766474	143.833309	186.0292347	69.59770996	114.0877287	72.29040483	79.99842972	305.8482278	377.9720028	501.5047559	426.856646	446.6580898	338.3321904	13.85784268	16.50465768	46.75823039	39.18495508	50.54416982	27.66611987	20.27129424	36.93042018	16.20273705	27.25577442	38.28091339	14.8523956	10.11173495	15.14131865	34.90014293	37.75110555	64.74289404	21.59666452	115.7541497	255.146856	291.7021917	144.5312069	157.836098	337.5397772	263.255811	321.5642893	144.5312069	338.9208914	255.146856	115.7541497
PHAS21-94	2.842300176	2.467049683	2.747977429	2.35986627	1.986093056	2.351384855	1.391210566	1.881486306	1.748643986	1.429733789	0.872413063	2.009162293	1.345152874	3.872466703	2.552330288	2.577241456	2.971768714	1.810470434	3.308053424	3.31252982	3.014466883	5.018454875	3.331974462	4.823501216	1.725726606	3.800344262	1.433138523	1.965690311	4.941254737	1.390727478	20.52108581	24.56914073	15.33408948	10.51314591	15.33408948	20.52108581	11.57693962	8.772845133	10.56481721	14.15381793	13.94439307	2.396250576	9.583308549	2.488960115	3.161274907	1.148529792	2.310390903	0.894917087	5.395352672	7.881016701	1.302627638	0.918413727	0.837901151	0	0.804068846	1.753990855	1.592512896	1.110900781	0.50684119	0	0	2.913001698	2.546981089	0	0	1.276017535	5.284961292	6.882494774	4.773883726	9.77574677	7.446545257	13.44396292	7.81622276	10.10688048	12.60698802	19.00027607	8.287305473	7.81622276	20.26319644	7.446545257	9.77574677
PHAS21-95	5.345131964	0.788736589	4.534972575	0.843048341	5.045317038	8.184172694	0	4.967123849	8.754394925	0	1.717563217	4.264034715	7.704057367	9.142213531	3.373493651	4.912406873	3.014837826	3.0238747	4.146285084	2.140937487	4.904170065	5.423875902	0	2.406021984	6.349313851	5.309755188	5.717930813	8.668535988	7.069500971	0	197.8602442	136.8706234	174.90034	120.9302031	174.90034	197.8602442	135.1612977	126.6163015	107.648649	166.827108	154.0240704	66.25454018	691.6043374	65.19589556	33.92587705	11.60509746	3.747347112	2.891270589	139.7142869	64.30168144	35.52943504	19.28668826	7.541110363	34.93431006	38.59530459	18.41690398	35.83154016	6.665404683	44.34860415	5.338767962	19.21246197	82.86987588	12.58508303	42.89826948	0	30.81582347	22.13056408	16.64164872	11.58030951	22.02159238	876.8242494	30.39162257	38.83570794	30.82766698	30.28166907	28.01805203	164.0648574	38.83570794	19.87131902	876.8242494	22.02159238
PHAS21-96	5.345131964	3.943682946	9.06994515	2.529145024	5.045317038	11.45784177	0	7.450685774	10.50527391	0	1.717563217	4.264034715	12.84009561	12.79909894	6.746987301	6.549875831	6.029675652	5.039791167	5.182856355	2.140937487	4.904170065	5.423875902	0	12.03010992	9.171231118	5.309755188	6.861516976	12.52121865	9.426001295	0	204.0250293	151.4779471	189.6598624	105.0705043	189.6598624	204.0250293	142.072955	133.2803174	116.1472265	185.9842879	129.2299518	45.33205381	546.7018169	43.46393037	21.20367315	15.17589668	5.621020669	5.782541178	113.3531007	55.11572695	40.99550197	6.428896088	7.541110363	24.18529158	14.47323922	13.15493142	26.27646279	6.665404683	15.9654975	5.338767962	4.803115493	34.98950315	6.292541513	15.59937072	0	14.73800253	22.13056408	19.5358485	12.86701057	19.23991755	670.1558531	21.33879882	36.36994871	25.04747942	28.4464164	32.68772737	140.3853934	36.36994871	14.1937993	670.1558531	19.23991755
PHAS21-97	123.8068312	103.9899114	119.0592264	94.92122147	76.65278099	127.07487	60.97969418	73.47893905	57.22039273	79.8579812	78.1491264	147.6247172	74.38151895	80.19244969	38.83332959	51.36389234	95.31314077	69.21553193	127.5945194	98.26393316	84.80711234	115.0184541	81.72063186	109.6534972	74.13915734	125.3312929	98.81673575	100.6788537	93.70548728	28.13899247	477.612878	622.3861832	364.0998459	131.7912646	364.0998459	477.612878	185.7166298	222.5622633	258.1038237	206.5687537	204.7035352	49.46950316	120.6889124	51.38344943	63.63121344	111.9218837	143.2958769	186.7554281	375.2075504	362.9509138	295.3302948	3.214448044	11.92812139	16.66737687	8.184272179	9.396379582	23.0061238	1.666351171	25.75597982	13.49521901	20.75632052	21.85747784	12.91469234	6.406884403	9.002422977	23.07996716	58.28903356	56.35592698	31.97758483	96.21945687	140.3733754	94.58096698	87.26292576	106.7239763	145.2478682	121.5616555	261.0459545	87.26292576	141.3860119	140.3733754	96.21945687
PHAS21-98	76.47950563	72.60695892	93.55000568	94.23072473	60.90118108	99.61307336	56.28314901	53.90019255	43.70944323	57.08245557	67.29985207	115.9997931	57.17579083	63.56885809	29.57027827	34.86639259	66.16133391	47.99561122	86.26247396	65.07940212	37.86330666	56.72793064	52.29532365	53.50725557	50.26036218	86.00960587	68.90923478	81.60348799	91.00860357	39.08386429	392.900903	529.4140455	279.0885112	118.2774796	279.0885112	392.900903	123.1852059	101.4252637	147.2277387	124.221388	114.8758386	38.31084376	96.66676382	39.793068	45.32537561	77.52885255	95.53727629	131.0915853	296.4691978	312.0508838	253.9150769	4.500227261	15.65678152	17.29440295	12.7674646	13.47440832	21.77192631	7.665215386	31.19607527	20.91017452	26.19413342	17.25359585	14.69757911	12.35414449	8.189300902	34.08880845	31.7540533	29.94635401	17.21115842	66.32804279	85.06373808	87.91605644	65.47031081	102.6189727	139.7675999	96.6539408	229.7270444	65.47031081	102.7732453	85.06373808	66.32804279
PHAS21-99	2.758999418	1.591244769	0.971779837	0.861113663	1.061118266	1.220480991	1.391210566	1.379756625	1.547785574	0.681461899	1.301803867	1.248753024	1.059817416	2.897297259	1.836740726	2.304329963	1.593557137	2.203181434	3.446262927	2.190159562	3.668356225	4.357591207	3.937344506	4.262096086	0.973215335	3.062878263	1.225213766	2.515239634	4.548504683	1.182253729	12.82978255	14.47090602	8.847353949	10.64531007	8.847353949	12.82978255	11.83874482	17.96671888	16.53068375	20.92534887	20.45597979	1.532782884	10.77756009	0.557229877	1.619189586	0.969989831	0.77866953	0.894917087	4.516646465	6.350024286	1.029324292	1.989896408	0	0	0	0	0	0	0.50684119	0	0	1.685299833	0	0	0	1.276017535	5.371747818	7.258625896	4.403144861	8.435485263	7.276646995	12.16180614	8.960505833	12.13967708	11.13726312	20.67222873	10.04849916	8.960505833	18.98288707	7.276646995	8.435485263
PHAS21-100	0.851696851	0.999066346	0.412270234	0.153281517	0	0.272805756	0.266093211	0.17739728	0.664632905	1.665624446	0.687025287	1.026526876	0.664423995	0.531910605	1.160642458	0.872017199	1.306429725	0.335986078	0.879515018	1.0698963	0.743409907	1.483209762	2.228677447	1.772503591	1.001108745	1.772025442	0.457434465	2.323805589	0.366566717	0	3.999441331	3.59868621	4.113272543	8.326341849	4.113272543	3.999441331	4.837236071	7.899473668	3.235501581	4.042273402	2.779946637	106.9622117	0.690012002	109.2346416	65.07608151	1.443688512	0.187367356	2.982880445	10.77428995	7.639820393	5.784920834	0.642889609	0.457036992	0	0	0.876995428	0.341252763	0	0.844735317	1.18639288	0.343079678	0.613850932	0	0.64997378	0	0	1.33255465	0.715645617	0.750575616	0.913004896	5.935296856	5.877132075	1.386464911	2.072067957	4.813893892	9.659900344	12.43247231	1.386464911	26.8210305	5.935296856	0.913004896
PHAS21-101	0.317183655	0.604698052	0.412270234	0.153281517	0.252265852	0.421608896	0.266093211	0.342968075	0.555202968	1.899459412	1.03053793	3.869216686	0.114134183	0.531910605	0.120481916	0.566025525	1.306429725	0.702516345	0.879515018	0.772543871	0.743409907	1.483209762	3.711834055	1.772503591	1.001108745	2.067011841	0.457434465	4.267033678	0.366566717	0	33.43562279	19.28827984	18.64054009	12.65171424	18.64054009	33.43562279	10.88493618	15.55972625	3.267693163	4.042273402	2.322314144	101.3582259	0.834769765	103.4138408	62.99105365	1.592471812	0.811925208	2.627031757	17.45245713	9.444535695	9.085265791	0.642889609	0.457036992	0	0	1.35535657	0.70875574	0	0.844735317	3.559178641	0.343079678	0.409233955	0	0	0.403201029	0	1.302123011	0.715645617	1.532343986	2.430282074	2.96235321	11.1808999	1.507884874	6.132795682	8.460564784	15.46869345	18.15244672	1.507884874	32.77218537	2.96235321	2.430282074
PHAS21-102	0.698978795	2.418792207	0	5.283102939	0	1.091223026	0.532186422	2.649132719	3.660928787	7.93240152	5.152689652	0.552745241	0.664423995	0.182844271	0.449799153	0.285316561	1.004945942	0.519251211	2.591428178	6.208146268	3.254585588	7.843349956	24.09275657	8.303134691	3.823026012	18.80538296	3.040033216	16.06451922	2.812838482	2.084737491	8.691429692	8.063692786	6.639807168	5.41873041	6.639807168	8.691429692	5.82408767	6.812105111	6.444754643	8.027770613	3.40248295	713.6571565	1.073620073	739.4022604	540.3816577	2.964221146	8.431531003	13.5519042	56.23719725	47.46076487	29.01570529	0	0	0	0	6.617329136	0.341252763	0	0.844735317	3.559178641	0.343079678	0	0.286024614	0	0	0	3.124314929	1.50810508	0.750575616	0.846774543	5.566067604	5.033045945	1.989356592	2.01618447	4.499027053	9.246264855	25.82520809	1.989356592	23.29545713	5.566067604	0.846774543
PHAS21-103	20.23865336	39.64722123	28.14359435	52.79868958	97.42085599	52.66620893	34.52686408	32.05530234	20.93912169	26.85424848	49.0888647	24.08793299	16.90576533	24.74002355	10.04736831	16.69712348	49.05996836	17.05516197	43.2701713	35.22883369	21.67085554	62.40915478	91.6694288	70.66791699	42.66587455	35.86131231	35.61733681	33.97713731	62.4240405	40.12231978	493.1200671	399.7667977	496.729547	526.4174735	496.729547	493.1200671	109.6923646	116.7514543	158.0905971	109.8444534	80.78939344	87.43812757	290.1488322	90.43979526	96.49542318	154.1727779	169.7516344	186.6940173	302.3827513	281.0884859	268.8654261	359.1764208	435.3000115	826.1561563	689.385498	560.7245841	844.9879587	518.6798668	859.6931016	676.4160566	1095.157872	385.2418106	822.3878385	506.8850957	546.98016	918.6047339	26.30489642	26.14560724	15.1214289	667.0149594	5.326884775	806.7889438	617.4515452	627.6692954	1280.774161	585.5868437	477.1687053	617.4515452	719.7707257	5.326884775	667.0149594
