GeneID	SRR6451292	SRR6451294	SRR6451295	SRR6451288	SRR6451289	SRR6451296	SRR10063894	SRR10063893	SRR10063892	SRR6451293	SRR6451290	SRR6451291	SRR10063891	SRR10063890	SRR10063888	SRR10063887	SRR10063886	SRR10063885	SRR10063884	SRR10063883	SRR10063882	SRR10063881	SRR10063880	SRR10063879	SRR6451300	SRR6451301	SRR6451298	SRR6451297	SRR6451302	SRR6451303	SRR1019853	SRR1019854	SRR1019855	SRR1585195	SRR1687186	SRR1687187	SRR1747132	SRR1747133	SRR1747134	SRR1747135	SRR1747136	SRR1996221	SRR5192077	SRR5498790	SRR5498791	SRR7814089	SRR7814090	SRR7814091	SRR7814092	SRR7814093	SRR7814094	SRR8351347	SRR8351348	SRR8351349	SRR8351350	SRR8351351	SRR8351352	SRR8351353	SRR8351354	SRR8351355	SRR8351356	SRR8351357	SRR8351358	SRR8351359	SRR8351360	SRR8351361	SRR8361922	SRR8361923	SRR8361924	SRR8948279	SRR8948280	SRR8948281	SRR8948282	SRR8948283	SRR8948284	SRR9903553	SRR9903554	SRR9903555	SRR9903556	SRR9903557	SRR9903558
miRN1a-Novel-5p-mature	2.642870804	0	0	0.632286256	0	0.409208635	0.931326238	0.310445241	0.218859873	0.701504896	0.429390804	0	0	0	0	0.409367239	0	0.503979117	0.259142818	0	4.268444316	1.016976732	0	1.203010992	0	0.884959198	0.571793081	1.203963332	0	1.302960932	0.44034179	1.09554928	0.368988059	0.495615586	0.368988059	0.44034179	0	0	1.062322194	0.598661871	0	0	0.398083847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.789972095	3.617749722	2.251726849	1.04312806	1.13732608	0.969945401	0.770549761	1.44504689	0.229406584	4.085965921	1.691390282	0.770549761	4.612984771	1.13732608	1.04312806
miRN1a-Novel-3p-star	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817361677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miRN1b-Novel-5p-mature	2.642870804	0	0	0.632286256	0	0.409208635	0.931326238	0.310445241	0.218859873	0.701504896	0.429390804	0	0	0	0	0.409367239	0	0.503979117	0.259142818	0	4.268444316	1.016976732	0	1.203010992	0	0.884959198	0.571793081	1.203963332	0	1.302960932	0.44034179	1.09554928	0.368988059	0.495615586	0.368988059	0.44034179	0	0	1.062322194	0.598661871	0	0	0.398083847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.789972095	3.617749722	2.251726849	1.04312806	1.13732608	0.969945401	0.770549761	1.44504689	0.229406584	4.085965921	1.691390282	0.770549761	4.612984771	1.13732608	1.04312806
miRN1b-Novel-3p-star	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.817361677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
miRN2-Novel-5p-mature	188.1486451	72.5637662	49.88469832	18.54706351	15.13595111	11.45784177	44.70365944	72.02329581	106.8036181	39.2842742	34.35126435	36.95496753	56.49642069	65.82393742	42.16867063	170.2967716	54.26708087	118.9390715	126.4616951	152.0065615	210.8793128	116.6133319	163.4499119	168.4215389	39.50684174	208.8503707	61.75365279	206.1185224	155.5290214	193.8805867	79.26152216	87.64394239	78.22546853	15.85969876	78.22546853	79.26152216	1669.165231	1115.111989	994.3335734	1082.380663	906.1123363	34.87081062	3176.709101	36.21994198	84.81469262	14.28319687	3.747347112	0	5.272237242	9.185954492	5.46606693	25.71558435	15.08222073	32.24705544	72.36619611	84.19156106	19.11015475	0	60.31410165	24.91425049	91.25919436	184.1552797	22.0238953	7.799685361	8.87042264	61.63164694	7019.294207	5582.911371	1908.177667	55.63349654	165.0747568	54.31694246	57.94534201	86.70281339	77.08061219	126.0812341	60.89005016	57.94534201	110.7116345	165.0747568	55.63349654
miRN2-Novel-3p-star	57.72742521	66.25387349	72.5595612	5.058290048	20.18126815	6.547338155	52.15426935	67.05617196	59.52988549	47.70233295	24.04588504	34.11227772	82.17661192	76.79459366	65.78312619	94.97319955	63.31159434	92.73215748	62.19427626	113.4696868	40.86808387	70.51038672	47.21886343	57.74452762	56.43834534	42.47804151	77.76385906	48.15853327	44.77350615	47.94896229	1109.66131	1031.277056	826.5332524	11.89477407	826.5332524	1109.66131	82.93988724	137.7229946	169.971551	110.1537843	157.7807551	41.84497274	4.777006167	43.46393037	59.37028483	12.49779726	3.747347112	8.673811767	21.08894897	22.96488623	21.86426772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643.0881562	570.1573562	315.2417589	25.03507344	32.49503086	24.57195016	23.42471273	26.97420861	20.18777938	11.67418835	16.91390282	23.42471273	22.71007887	32.49503086	25.03507344
miRN3a-Novel-3p-mature	5.701474095	26.81704403	25.69817792	32.5978692	36.15810544	31.64546775	22.35182972	15.72922552	11.08890024	47.70233295	26.33596933	46.43060023	22.82683664	16.45598436	16.30521931	6.004052845	29.14343232	9.407610179	19.34933039	15.70020823	14.16760241	27.11937951	52.06182378	46.51642503	40.44748083	55.45744308	33.54519411	10.91593421	44.77350615	65.32177471	11.15532534	7.303661866	11.31563381	2.643283127	11.31563381	11.15532534	3.455828635	1.480892415	1.416429592	1.596431656	1.502673858	2.324720708	0	2.414662798	0	35.70799218	36.84891327	36.6227608	179.2560662	267.9236727	250.5280676	0	0	1.79150308	0	0	0	0	0	1.18639288	0	0	0	0	0	0.893212274	0.433932629	0	0.428900352	15.76282402	8.665341563	0	8.63015732	0	3.670505342	0	0	8.63015732	0	8.665341563	15.76282402
miRN3a-Novel-5p-star	0	0	0	0	0	0.233833506	0	0	0.250125569	0	0	0	0	0	0.481927664	0.233924137	0	0	0.29616322	0	0	0.774839415	0	0	0	0	0	0	0	0.893458925	0	0	0	0	0	0	0	0.634668178	0	0	0	0	0	0	0	0	0	0	0	0.656139607	0	0	0	0	0	0	0	0	1.013682381	0.508454092	0	0	0	0.557120383	0	0	0.185971127	0	0	0.198691059	0	0	0	0	0	0.667096477	0	0	0	0	0.198691059
miR172a-Known-3p-mature	13573.42811	5329.572006	3761.306254	869.5200593	2749.44552	3053.760357	3733.500624	6321.534345	4441.104546	1691.047703	3753.390899	1416.796601	5635.175562	4154.404673	3100.240665	4204.856536	5326.916954	3359.423996	5037.114434	6782.168817	3448.694126	5290.312958	11890.98109	7384.803276	2640.609083	1555.935262	2786.690761	4337.061189	1435.226522	686.9210033	10882.25472	7707.408294	8807.006995	178.4216111	8807.006995	10882.25472	1119.515686	3369.770691	2397.661191	2112.079081	1908.921735	922.3329409	765.1171545	958.0174653	661.5546024	1994.291363	2086.241821	2130.143607	2258.626435	2806.079448	1980.082745	4.821672066	2.513703454	5.37450924	12.06103268	7.892958849	17.91577008	4.999053513	65.63593415	12.45712524	38.42492394	160.2150934	9.43881227	7.799685361	4.43521132	18.75745776	43.61022922	77.78161902	167.5928126	2681.534533	4324.698667	3643.114927	3226.754178	3426.206176	3435.593	2879.555297	2396.530891	3226.754178	3667.677738	4324.698667	2681.534533
miR172a-Known-5p-star	868.0494309	408.5655532	276.6333271	394.5466238	552.4622156	1247.267919	476.839034	658.14391	516.5093006	328.3042915	377.8639078	210.3590459	297.8902182	177.3589425	239.5180492	237.4329989	250.2315395	153.2096515	317.1908089	218.3756236	1021.702097	471.8772034	1598.176916	1400.304795	256.7944713	771.6844207	205.8455093	2149.796925	827.1316136	308.5411487	2448.300351	5160.767475	3316.464675	63.43879504	3316.464675	2448.300351	96.76320178	235.461894	314.4473694	167.6253239	90.16043147	481.2171866	581.202417	492.5912109	619.1472561	199.9647562	148.0202109	231.3016471	268.8840994	385.8100887	336.1631162	0	10.05481382	0	0	0	0	0	14.19155333	14.23671456	28.81869296	0	3.146270757	7.799685361	13.30563396	2.679636823	1.301797887	0	1.286701057	753.8338781	1918.506622	1070.819723	830.960862	1314.029305	1552.62376	1767.472116	2800.942307	830.960862	3358.252914	1918.506622	753.8338781
miR160-Known-5p-mature	3375.629006	17661.12679	15009.24756	1736.117551	8171.311386	3990.3298	44352.85989	15542.95838	11085.98211	13135.44535	13980.39207	14949.70571	19562.599	9595.057841	11422.36838	4463.740379	19695.93552	5143.274879	5080.581323	4610.8657	657.7036965	4780.242628	9940.176122	3490.335892	18891.32514	4275.532872	15572.59397	1433.840064	2638.887612	2456.168221	21.13640591	6.816751075	1.721944276	134.1466187	1.721944276	21.13640591	28.79857196	33.32007935	21.95465867	33.52506478	14.27540165	1170.496877	32.37748625	1173.52612	858.0419737	1239.067329	2469.189468	1952.571405	2595.698136	2809.371082	2124.022508	306.4440469	520.3366151	821.4041622	685.8707253	558.6460874	439.5335593	455.46932	1340.510475	899.2858033	690.0475925	141.7995654	2698.975931	1988.919767	1448.835698	866.4159063	33.84674506	46.06601313	52.75474333	450.8631282	248.2620358	409.5325027	448.7681807	275.2011521	406.5084667	576.3157647	953.3803224	448.7681807	979.3721515	248.2620358	450.8631282
miR160-Known-3p-star	25.65663343	89.91597116	68.02458862	65.75777063	50.45317038	129.3099286	189.9905526	139.0794678	78.78955433	89.79262673	27.48101148	76.75262487	80.46459917	53.02483848	64.09637936	14.73722062	48.23740521	24.1909976	41.46285084	44.95968722	101.352848	43.39100721	94.43772685	81.80474747	84.65751801	194.6910236	50.31779116	67.42194658	122.5380168	127.1689869	7.045468636	11.68585899	0	0	0	7.045468636	0	0	8.498577551	0	0	146.4574046	15.92335389	144.8797679	84.81469262	5.356198827	14.98938845	14.45635295	26.36118621	9.185954492	8.199100395	0	0	10.74901848	0	10.52394513	0	6.665404683	3.547888332	3.559178641	0	3.683105595	3.146270757	0	0	0	0	0	0	20.8625612	40.29383827	24.57195016	30.82199043	15.41383349	45.88131678	0	20.29668339	30.82199043	14.1937993	40.29383827	20.8625612
miR172b-Known-3p-mature	87.66016421	143.2345646	133.3281937	44.17573309	11.09969748	38.30192821	276.4176275	840.9340676	1560.033176	15.15250576	21.98480918	15.35052497	86.97024762	127.2596124	45.54216429	41.59171153	28.33947556	91.1194243	93.7060429	249.6333109	636.5612744	94.91782828	207.036555	155.9102246	47.97259354	137.3456675	83.25307264	119.8184308	46.65870641	33.35579985	3.170460886	6.427222442	0	7.92984938	0	3.170460886	0.691165727	4.442677246	4.249288775	0	0.901604315	439.3722138	73.2474279	456.3712689	347.7402397	21.42479531	30.35351161	40.47778825	33.74231835	42.25539066	30.06336811	0	10.05481382	5.37450924	9.648826148	5.261972566	0	6.665404683	0	0	0	3.683105595	3.146270757	11.69952804	0	0	5.207191548	13.023899	25.73402114	20.8625612	6.758966419	37.50455551	24.65759234	38.53458373	58.72808548	85.92202623	54.80104514	24.65759234	62.45271691	6.758966419	20.8625612
miR172b-Known-5p-star	12.82831671	7.887365891	27.20983545	0	0	1.636834539	22.35182972	29.80274309	78.78955433	2.806019585	0	0	10.27207649	9.142213531	1.686746825	3.274937915	3.014837826	2.015916467	6.219427626	12.84562492	37.59863716	8.135813853	21.79332158	0	2.821917267	10.61951038	2.287172325	26.96877863	7.069500971	2.084737491	3.522734318	1.460732373	0	0	0	3.522734318	0	4.442677246	4.249288775	0	0	48.81913487	3.184670778	50.70791877	42.40734631	1.785399609	1.873673556	0	0	4.592977246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.390837413	1.299801234	5.173042139	1.232879617	3.853458373	3.670505342	7.004513008	3.382780564	1.232879617	5.677519719	1.299801234	1.390837413
miRN4-Novel-5p-mature	40.62300293	23.66209767	4.534972575	3.372193366	7.567975556	13.09467631	18.62652477	37.25342887	28.01406376	2.806019585	0	5.68537962	29.10421672	9.142213531	6.746987301	31.1119102	18.08902696	20.15916467	14.51199779	27.83218733	6.53889342	18.98356566	7.264440527	4.812043969	19.75342087	0	4.574344651	5.779023992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.570799218	7.494694225	11.56508236	26.36118621	45.92977246	16.39820079	0	0	0	0	0	4.777538689	0	0	0	0	0	0	0	0	0	0	0	0	2.781674827	1.299801234	1.293260535	6.164398086	5.780187559	16.51727404	4.669675338	20.29668339	6.164398086	17.03255916	1.299801234	2.781674827
miRN4-Novel-3p-star	0	0	0	0	0	0	0	2.483561925	0	0	0	0	0	0	0	0	0	2.015916467	0	0	0	0	0	0	0	0	0	0	0	0	1.761367159	0	2.951904473	0	2.951904473	1.761367159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.824413074	0	0	0	0	0	0	3.683105595	0	3.89984268	0	0	0	1.447099889	0	0	0	0	0	0	1.835252671	0	0	0	0	0	0
miRN5-Novel-3p-mature	1.069026393	0.788736589	0	0.843048341	0	1.636834539	1.862652477	1.241780962	0.875439493	0	0	2.84268981	1.712012748	0	0	0	0	2.015916467	2.073142542	1.070468743	0	0	0	2.406021984	0	3.539836792	0	0.963170665	2.356500324	0	0.88068358	0	0	0	0	0.88068358	0	0	0	0	0	0	1.592335389	0	0	0	0	0	2.636118621	2.296488623	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94992134	0	1.339818412	0	0	0	1.390837413	0.649900617	13.57923562	6.780837895	2.89009378	0.917626336	148.262192	495.5773527	6.780837895	403.1039	0.649900617	1.390837413
miRN5-Novel-5p-star	0	0	0	1.686096683	0	0	0	0	0	0	0	0	0	0	0	3.274937915	0	2.015916467	0	0	0	0	3.632220264	0	0	0	0	0	0	0	1.761367159	0	1.475952236	0	1.475952236	1.761367159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.301797887	0	1.286701057	6.954187067	9.098608641	27.15847123	30.82199043	19.26729186	14.68202137	312.8682477	493.8859624	30.82199043	346.3287028	9.098608641	6.954187067
miRN6-Novel-5p-mature	36.34689735	18.92967814	27.20983545	18.54706351	15.13595111	72.02071971	29.80243963	34.76986694	26.26318478	36.47825461	30.91613791	25.58420829	34.24025497	18.28442706	16.86746825	26.19950332	57.28191869	22.17508114	24.8777105	29.97312481	94.81395459	65.08651082	69.01218501	48.12043969	42.32875901	31.85853113	11.43586163	88.61170121	32.99100453	4.169474982	1426.707399	948.0153102	1436.101526	15.85969876	1436.101526	1426.707399	96.76320178	186.5924443	246.458749	244.2540434	202.8609708	83.68994549	0	86.92786074	50.88881557	39.2787914	31.85245046	86.73811767	57.99460966	73.48763593	16.39820079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.905393661	4.341299666	2.573402114	0	97.48509258	0	0	0	1.835252671	0	0	0	0	97.48509258	0
miRN6-Novel-3p-star	0.575884187	0.830249041	0.716048301	0.177483861	0.929400507	1.37838698	0.392137364	1.960706783	0.368606102	0.147685241	0.361592256	0.598461013	0.540635605	0.769870613	0.621433041	0.430912884	0	0.3183026	0.545563827	0.788766442	0.430190357	0.428200729	0.382338975	0.759796416	0.594087846	0	0.601887454	1.127178054	0.248052666	0	0.927035347	0.547209341	0.543771877	0	0.543771877	0.927035347	0	0.233825118	0.223646778	0	0	0	0	0	0.870466582	5.273285533	6.125694351	8.217295358	5.549723413	7.481718198	4.60300373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073201969	0.205231774	0	0	0	0	0	0	0	0	0.205231774	0.073201969
miR393a-Known-5p-mature	2080.111555	513.7830141	510.1844147	295.9099678	870.8217207	1132.853184	423.5671732	778.3483071	617.535018	853.029954	733.3994939	864.1777022	533.1207698	467.8984885	274.9397325	419.1920532	354.8464121	377.9843375	640.6010455	763.244214	722.8746676	1100.775614	1804.487027	1248.72541	538.986198	645.6662309	421.2971423	1268.881035	366.4358003	101.1097683	39.63076108	23.66386445	12.54559401	126.8775901	12.54559401	39.63076108	11.05865163	56.42200103	25.07080377	27.29898132	50.03903947	48.81913487	47.61082814	50.70791877	99.23319036	623.1044636	925.5947368	1188.312212	556.2210291	493.7450539	421.4337603	0	0	0	0	0	2.388769344	0	1.773944166	0	3.362180845	7.366211189	0	0	2.21760566	4.019455235	8.0711469	4.920139622	3.216752642	264.6763598	374.0827953	231.6229618	324.9870671	253.5575609	266.4786879	577.4053556	306.8181972	324.9870671	827.214623	374.0827953	264.6763598
miR393a-Known-3p-star	104.7645865	63.09892713	63.48961605	25.29145024	50.45317038	88.38906509	70.78079412	144.0465916	80.54043331	56.12039171	61.83227583	48.32572677	77.04057367	54.85328119	26.98794921	42.5741929	81.4006213	52.41382814	74.63313151	109.1878118	88.27506117	100.3417042	181.6110132	168.4215389	28.21917267	102.655267	43.45627418	134.8438932	30.63450421	10.42368745	42.27281182	90.56540714	10.33166565	27.75447283	10.33166565	42.27281182	20.73497181	75.52551318	80.73648673	28.73576981	58.60428046	27.8966485	42.99305551	28.97595358	59.37028483	112.4801754	202.3567441	239.9754589	89.62803312	261.799703	98.38920474	6.428896088	0	5.37450924	19.2976523	21.04789026	9.555077377	0	14.19155333	3.559178641	28.81869296	14.73242238	9.43881227	7.799685361	0	8.03891047	3.905393661	5.788399555	9.006907397	30.5984231	38.99403703	46.55737925	38.21926813	30.82766698	60.56333815	35.02256504	43.97614734	38.21926813	11.35503944	38.99403703	30.5984231
miRN7a-Novel-5p-mature	0.213805279	0	0.238682767	0.439272557	0.392413547	0.527424462	0.444422345	0	0.175087899	0.155889977	0.581560879	0.334434095	0.204240117	0.319710157	0	0.700472832	0.309417566	0.649573084	0.350979395	0.439455589	0.335548478	0.135596898	0.191169488	0	0.60413492	0.17699184	0.488197602	0.224739822	0.37896935	0.109723026	0	0	0	0	0	0	1.555122886	0.444267725	0	0.957858994	0.901604315	0	2.972907152	0	0	0.386836582	0.098614398	0	0	0	0.143843867	2.235407006	0.86583119	5.971676933	5.333656676	2.907932208	7.325559322	1.073870755	7.463380368	8.837586264	9.512134863	11.15358004	6.975315819	4.04010018	7.35441035	16.22590613	16.14533894	14.49653595	9.114575107	1.052218501	1.617150366	0.477598847	0.52782261	0.770691675	0.749126529	0.700451301	0.169139028	0.52782261	0.141937993	1.617150366	1.052218501
miRN7a-Novel-3p-star	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.592977246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.447099889	0	0	0	0	0	0	0	0	0	0	0	0	0
miRN8-Novel-5p-mature	1.508090804	1.690149834	0.323926612	0.481741909	0.360379788	1.169167528	1.064372844	1.707448823	2.344927212	0.20042997	0.490732348	0.989865202	1.666155264	1.779466562	0.948795089	1.754431026	0.430691118	2.411900059	1.628897712	1.663049655	0.58382977	0.968549268	1.297221523	2.663810054	1.990459501	0.979776255	0.816847259	0.550383237	0.841607258	0.446729462	0	0	0	13.0276097	0	0	5.15288734	1.785004251	2.428165014	2.052554986	2.254010787	0.996308875	4.700065592	1.034855485	2.423276932	2.295513783	1.053941375	1.239115967	1.129765123	0.328069803	0.390433352	0.459206863	0.359100493	0.767787034	2.756807471	1.12756555	2.004859985	0	4.308150118	1.779589321	2.358672787	3.420026624	2.022602629	1.114240766	0.633601617	2.607860837	12.38567704	10.78864649	6.203737238	0.596073177	0.185685891	1.050774185	1.486060253	1.083785167	1.032329628	1.667741192	0	1.486060253	0.608305684	0.185685891	0.596073177
miRN8-Novel-3p-star	0	0	1.007771683	0.168609668	0	0.181870504	0.413922773	0	0	0.311779954	0	0.315854423	0.190223639	0.203160301	0	0	0.334981981	0	0.230349171	0.237881943	0.181635928	0	0	0	0.313546363	0	0.508260517	0	0	0	0	0	0	0	0	0	10.55947639	0.493630805	0.944286395	0.532143885	0	0	8.421684947	0	0	0	0.208185951	0	0	0	0	0.714321788	0	0	1.072091794	0	0.530837632	0.74060052	1.971049074	0	1.067358998	0.409233955	0	0.433315853	0.492801258	1.190949699	3.731820609	1.913387631	1.129437594	0	2.599602469	0	0.39726121	0.214081021	0	0	0	0.39726121	1.860964797	2.599602469	0
miRN9-Novel-3p-mature	0	0	0	0	0	0.272805756	0	0	0	0	0	0	0	0.304740451	0	0	0	0	0.345523757	0	0	0	0	0	0	0	0	0	0	0	0.88068358	0.243455396	0.737976118	0	0.737976118	0.88068358	4.031800074	1.480892415	3.541073979	0.798215828	1.502673858	0	5.573173862	0	0	0	0	0	0	0	0	0	0	0	1.608137691	0	0.796256448	0	0.591314722	0	0	0.613850932	0	0	0	1.339818412	3.254494718	6.753132814	3.216752642	0	0.216633539	0	0.205479936	0	0	0	0	0.205479936	0	0.216633539	0
miRN9-Novel-5p-star	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408680839	0	0	0.253265472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34677089	0	0.083807126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076163152	0	0	0	0	0	0	0.096592246	0	0	0	0	0	0
miR319a-Known-5p-mature	10.69026393	39.43682946	36.2797806	4.636765878	1.891993889	5.319712251	52.15426935	62.08904811	39.39477716	10.52257345	6.011471261	1.421344905	13.2680988	20.56998044	5.481927182	2.456203437	2.261128369	6.047749401	6.737713262	5.352343716	24.52085032	2.711937951	8.172495593	8.421076945	17.63698292	36.28332712	17.15379244	16.37390131	5.302125728	1.042368745	0.44034179	1.460732373	0.368988059	0	0.368988059	0.44034179	0	3.332007935	0	1.197323742	0	0	1.990419236	0	0	0	1.405255167	0.722817647	1.318059311	0	0	14.4650162	20.10962764	21.49803696	12.06103268	26.30986283	4.777538689	11.6644582	6.208804582	4.448973302	2.401557746	0	4.719406135	4.87480335	3.32640849	4.019455235	167.606478	244.5598812	218.0958291	0	0	0	1.849319426	0	0	0.583709417	0	1.849319426	0	0	0
miR319a-Known-3p-star	0.712684262	23.13627328	28.72149297	1.124064455	4.204430865	2.728057565	21.1100614	24.83561925	11.67252657	2.806019585	0	3.79025308	6.277380077	20.11286977	0	1.091645972	6.029675652	2.687888622	0	10.70468743	1.634723355	0	7.264440527	1.604014656	17.87214269	24.77885755	11.43586163	3.210568885	2.356500324	0	1.761367159	0	0	0	0	1.761367159	0	0	0	0	0	0	0.530778463	0	0	0	0.624557852	0	0	0	0	10.71482681	10.05481382	50.16208624	35.37902921	24.55587198	0	8.887206245	3.547888332	1.18639288	6.40415399	0	1.048756919	1.29994756	5.913615093	2.679636823	21.26269882	26.53016463	26.59182184	0	0	0.431086845	0	0	0	0	0	0	0	0	0
miRN10-Novel-3p-mature	0	0.676059934	0.647853225	2.007257956	0.840886173	0.974306273	0.532186422	0.709589121	0	1.553332271	0	0.406098544	0.570670916	0	0.722891497	1.052658616	0.861382236	0.335986078	0.345523757	0	0	0	0.518888609	0	0.403131038	1.095663769	1.034673195	0.596248507	1.402678764	4.070201768	0	0.452131449	0	6.199128286	0	0	1.481069415	2.538672712	0.472143197	1.216328881	0	7.638368041	3.867100231	7.933892052	10.70280645	1.271742975	1.115281879	0.413038656	0.585804138	1.312279213	2.79810569	19.08259632	33.52402607	30.44488865	21.3576001	13.30527349	24.02419455	17.23483211	29.80648567	22.00476319	24.63883888	6.401588295	36.60661055	19.42957335	21.43685471	26.71342709	0.330615336	0.826914222	2.20577324	3.112826592	4.611199617	5.439905424	6.31557261	4.725073957	3.437457384	2.223654923	4.470102889	6.31557261	5.643724959	4.611199617	3.112826592
miRN10-Novel-5p-star	1.163352251	1.792700319	2.759145487	4.730713422	1.254527974	3.595419396	4.043660262	2.264424108	3.285472919	1.642576007	2.262019532	2.226076947	3.507108468	4.808027528	4.492203678	4.335279334	2.099795136	3.624202766	2.606671873	1.676542958	4.544237104	3.69700953	4.694585341	5.116728125	4.30964865	6.318782196	3.711236075	2.876292007	7.104155388	10.74423288	0.207219666	0.091295773	0.08682072	3.150560256	0.08682072	0.207219666	3.012838837	2.507354119	1.57994389	2.031146256	1.127005393	0.846129964	4.873014625	0.878866239	2.494549783	1.924847487	0.923059767	1.08564376	0.63964643	0	0.663162532	2.009030027	3.400892909	10.88733306	5.731355434	2.592295308	9.416903464	3.283692013	8.796676071	5.445194382	3.551715549	3.87448265	5.842964099	3.889328399	4.423253642	8.864475051	3.034975858	3.741533512	3.439087016	3.175063644	1.980922568	3.226177873	2.997891834	2.436745736	1.882483438	0.448655082	0.845695141	2.997891834	0.177422491	1.980922568	3.175063644
miRN11-Novel-5p-mature	0.237561421	0.876373988	0.755828762	0.46836019	0.140147695	0	0.413922773	0.827853975	0.486355274	0.779449885	0.76336143	0.315854423	1.236453652	0.406320601	0.749665256	0.363881991	1.507418913	0.895962874	0.230349171	0.8325868	0.181635928	0.301326439	1.008950073	0.534671552	1.097412271	0.786630398	1.270651292	0	0.261833369	0.926549996	0.195707462	0	0.245992039	0.881094376	0.245992039	0.195707462	0.19199048	0	0.236071599	0.266071943	0	0	0	0	0	0.396755469	0.728650827	0.803130719	0.292902069	1.275827013	0.759175962	0.714321788	0.558600768	0	0.804068846	1.169327237	1.857931712	1.481201041	1.182629444	0.790928587	1.334198748	0.204616977	1.573135378	0.866631707	1.478403773	1.488687124	0	0.160788877	0.071483392	0.540881216	0.288844719	0.28739123	0.547946497	0.10704051	0.101958482	0	0	0.547946497	0	0.288844719	0.540881216
miRN11-Novel-3p-star	0.504818019	0.766827239	1.637628985	0.843048341	1.191255412	0.568345326	1.293508664	0.586396566	1.215888184	0	1.622143039	0.355336226	0.974896148	0.863431278	1.452476433	0.795991854	0	1.203950112	1.20933315	1.308350686	0.771952695	0	0.403580029	0	0.979832384	0.442479599	1.080053598	0	0.85095845	0.926549996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.339049707	0.650581096	0.321252288	0	0	0	0.714321788	0.558600768	0.671813655	0	0.584663618	1.128029968	2.314376626	0.394209815	0.395464293	0.533679499	0.409233955	0.742869484	0.487480335	1.540003931	0.632692028	0.433932629	0.180887486	0.589737984	0.309074981	0	0.161657567	0.582193153	0.214081021	0.61175089	0	0	0.582193153	0	0	0.309074981
miR399a-Known-5p-mature	0	3.154946356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.140937487	0	0	0	0	0	0	2.287172325	1.926341331	0	0	47.5569133	146.0732373	42.80261486	7.92984938	42.80261486	47.5569133	0	0	0	0	0	6.974162124	0	7.243988395	16.96293852	0	3.747347112	0	5.272237242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.679636823	0	0	0	0	0	0	0	0	0	0	6.765561129	0	0	0	0
miR399a-Known-3p-star	0	2.366209767	0	2.529145024	3.783987778	2.455251808	11.17591486	3.725342887	7.00351594	9.821068549	3.435126435	5.68537962	11.98408924	9.142213531	0	0	12.0593513	2.015916467	0	0	0.817361677	0	0	7.218065953	8.465751801	5.309755188	13.72303395	0	0	8.338949964	36.98871034	127.8140827	42.80261486	9.912311726	42.80261486	36.98871034	5.183742953	24.43472485	4.249288775	0	0	59.28037806	2.388503084	61.57390136	21.20367315	16.96129629	40.28398146	54.93414119	5.272237242	2.296488623	2.733033465	6.428896088	0	16.12352772	0	0	19.11015475	6.665404683	10.643665	28.47342913	7.204673239	11.04931678	22.0238953	19.4992134	8.87042264	52.25291806	0.650898944	29.66554772	88.78237292	9.735861894	0	1.293260535	0	5.780187559	1.835252671	11.67418835	11.83973198	0	2.838759859	0	9.735861894
